id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
1925,CLORIDRATO DE TRAMADOL (PORTARIA 344/98 - LISTA A2),GENÉRICO,113430156,2028-01-07,25351098075200748,ANALGESICOS NARCOTICOS,19570720000110,HIPOLABOR FARMACEUTICA LTDA,CLORIDRATO DE TRAMADOL
1926,CLORIDRATO DE TRAZODONA,GENÉRICO,105250059,2025-01-03,25351453013201210,ANTIDEPRESSIVOS,33078528000132,TORRENT DO BRASIL LTDA,CLORIDRATO DE TRAZODONA
1927,CLORIDRATO DE TRAZODONA,GENÉRICO,105830789,2026-01-06,25351607084201461,ANTIDEPRESSIVOS,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE TRAZODONA
1929,CLORIDRATO DE VALACICLOVIR,GENÉRICO,123520227,2028-01-05,25351512847200960,ANTIVIROTICOS,73663650000190,RANBAXY FARMACÊUTICA LTDA,CLORIDRATO DE VALACICLOVIR
1930,CLORIDRATO DE VANCOMICINA,GENÉRICO,103700461,2025-01-04,25351229962200421,ANTIBIOTICOS SISTEMICOS SIMPLES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLORIDRATO DE VANCOMICINA
1931,CLORIDRATO DE VANCOMICINA,GENÉRICO,116370092,2026-01-01,25351325290201312,ANTIBIOTICOS SISTEMICOS SIMPLES,58430828000160,BLAU FARMACÊUTICA S.A.,CLORIDRATO DE VANCOMICINA
1934,CLORIDRATO DE VENLAFAXINA,GENÉRICO,183260132,2026-01-12,25351664961201411,ANTIDEPRESSIVOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLORIDRATO DE VENLAFAXINA
1936,CLORIDRATO DE VENLAFAXINA (PORT. 344/98 L-C1),GENÉRICO,105730604,2027-01-11,25351849214201865,ANTIDEPRESSIVOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,CLORIDRATO DE VENLAFAXINA
1938,CLORIDRATO DE VERAPAMIL,GENÉRICO,102350626,2029-01-03,25351024493200375,ANTIANGINOSOS E VASODILATADORES,57507378000365,EMS S/A,CLORIDRATO DE VERAPAMIL
1940,CLORIDRATO DE VERAPAMIL,GENÉRICO,107140245,2027-01-07,25351096397200671,ANTIANGINOSOS E VASODILATADORES,61068755000112,SANVAL COMÉRCIO E INDÚSTRIA LTDA,CLORIDRATO DE VERAPAMIL
1942,CLORIDRATO DE ZIPRASIDONA,GENÉRICO,110390171,2029-01-06,25351176077201403,ANTIPSICOTICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,CLORIDRATO DE ZIPRASIDONA MONOIDRATADO
1943,CLORIDRATO DE ZIPRASIDONA,GENÉRICO,126250099,2029-01-09,25351649156201316,ANTIPSICOTICOS,00394502007157,LABORATÓRIO FARMACÊUTICO DA MARINHA,CLORIDRATO DE ZIPRASIDONA MONOIDRATADO
1944,CLORIDRATRO DE TRAZODONA,GENÉRICO,167730413,2026-01-06,25351607083201417,ANTIDEPRESSIVOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE TRAZODONA
1945,CLORITECAN,SIMILAR,155370056,2027-01-10,25351515145201716,ANTINEOPLASICO,64171697000146,ACCORD FARMACÊUTICA LTDA,CLORIDRATO DE IRINOTECANO TRIIDRATADO
1946,CLOROQUINA DIFOSFATO,SIMILAR,110630094,2027-01-11,253510115800157,ANTIMALARICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,DIFOSFATO DE CLOROQUINA
1947,CLORPROMAZ,SIMILAR,104970155,2025-01-09,2500100287387,NEUROLEPTICOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORIDRATO DE CLORPROMAZINA
1949,CLORTALIDONA,GENÉRICO,103920191,2029-01-02,25351811556201811,DIURETICOS SIMPLES,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,CLORTALIDONA
1951,CLOTREN,SIMILAR,103700249,2017-01-12,250000068259700,ANTIMICOTICOS PARA USO TOPICO,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLOTRIMAZOL
1952,CLOTRIGEL,SIMILAR,110130260,2028-01-09,25351171630200874,ANTIMICOTICOS PARA USO TOPICO,44363661000157,GLENMARK FARMACÊUTICA LTDA,CLOTRIMAZOL
1954,CLOTRIMAZOL,GENÉRICO,102350440,2025-01-04,253510056370015,ANTIMICOTICOS PARA USO TOPICO,57507378000365,EMS S/A,CLOTRIMAZOL
1955,CLOTRIMAZOL,SIMILAR,127580059,2008-01-10,253510360690121,ANTIMICOTICOS PARA USO TOPICO,56930811000146,LABORATÓRIO FARMACÊUTICO CARESSE LTDA ME,CLOTRIMAZOL
1957,CLOTRIMAZOL,GENÉRICO,125680210,2029-01-06,25351522711200847,ANTIMICOTICOS PARA USO TOPICO,73856593000166,PRATI DONADUZZI & CIA LTDA,CLOTRIMAZOL
1958,CLOTRIMAZOL,GENÉRICO,103920171,2028-01-07,25351020688201012,ANTIMICOTICOS PARA USO TOPICO,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,CLOTRIMAZOL
1959,CLOTRIMAZOL,GENÉRICO,183260167,2027-01-04,25351678016201475,ANTIMICOTICOS PARA USO TOPICO,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLOTRIMAZOL
1960,CLOTRIMAZOL,GENÉRICO,183260172,2026-01-03,25351680529201415,ANTIMICOTICOS PARA USO TOPICO,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLOTRIMAZOL
1961,CLOTRIMAZOL,GENÉRICO,105350199,2027-01-09,25351336574201711,ANTIMICOTICOS PARA USO TOPICO,17115437000173,LABORATÓRIO GLOBO SA,CLOTRIMAZOL
1962,CLOTRIMAZOL + ACETATO DE DEXAMETASONA,GENÉRICO,125680096,2029-01-04,25351050591200368,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,73856593000166,PRATI DONADUZZI & CIA LTDA,ACETATO DE DEXAMETASONA +  CLOTRIMAZOL
1963,CLOTRIMIX,,103900217,2026-01-11,25351373965202101,ANTIMICOTICOS PARA USO TOPICO,33349473000158,FARMOQUÍMICA S/A,CLOTRIMAZOL
1965,CLOZAPINA,GENÉRICO,102980378,2025-01-08,25351108105201032,NEUROLEPTICOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLOZAPINA
1967,COAGADEX,BIOLÓGICO,149320019,2031-01-06,25351605765202033,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,03959540000195,"CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDI",FATOR X DE COAGULAÇÃO 
1968,COALY,SIMILAR,167730613,2029-01-01,25351689687201716,ANTIAGREGANTE PLAQUETARIO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,TICAGRELOR
1969,COARTEM,NOVO,100680103,2029-01-02,250000284679878,ANTIMALARICOS,56994502000130,NOVARTIS BIOCIENCIAS S.A,LUMEFANTRINA +  ARTEMÉTER
1970,COBAPETIT,SIMILAR,115600070,2025-01-07,250000098959955,ESTIMULANTES DO APETITE,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,CLORIDRATO DE CIPROEPTADINA +  COBAMAMIDA
1972,COCICHIMIL,SIMILAR,118190109,2028-01-01,25351363146201112,ANTINFLAMATORIOS ANTIREUMATICOS,92265552000140,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,COLCHICINA
1973,COD,NOVO,103720285,2029-01-04,25351630137201871,ANALGESICOS NARCOTICOS,43312503000105,SUPERA FARMA LABORATÓRIOS S.A,FOSFATO DE CODEÍNA
1974,COD PAR,SIMILAR,103720284,2028-01-10,25351162530201829,ANALGESICOS NARCOTICOS,43312503000105,SUPERA FARMA LABORATÓRIOS S.A,FOSFATO DE CODEÍNA +  PARACETAMOL
1975,CODATEN,NOVO,100680898,2028-01-01,253510013910158,ANALGESICOS NARCOTICOS,56994502000130,NOVARTIS BIOCIENCIAS S.A,DICLOFENACO SÓDICO +  FOSFATO DE CODEÍNA
1980,COGNITUS,FITOTERÁPICO,118600098,2029-01-04,25351214280201314,FITOTERAPICO SIMPLES + OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA,BACOPA MONNIERI (L.) WETTST.
1981,COGNIVA,SIMILAR,102980499,2028-01-12,25351010327201411,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,HEMITARTARATO DE RIVASTIGMINA
1982,COLCHICINA,GENÉRICO,154230203,2028-01-06,25351404906201210,ANTIGOTOSOS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,COLCHICINA
1984,COLCHIS,SIMILAR,101180109,2026-01-01,250000093759591,ANTIGOTOSOS,62462015000129,APSEN FARMACEUTICA S/A,COLCHICINA
1985,COLCHIS,NOVO,101180595,2027-01-05,25351410945200508,ANTIGOTOSOS,62462015000129,APSEN FARMACEUTICA S/A,COLCHICINA BASE
1986,COLEDUE,GENÉRICO,178170882,2030-01-04,25351727341201995,ANTILIPEMICOS,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,EZETIMIBA
1988,COLIPAN,SIMILAR,120190029,2029-01-08,2500001286492,ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS,33408105000133,GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA,BUTIL BROMETO DE ESCOPOLAMINA
1990,COLLECTRO,SIMILAR,188300061,2028-01-12,25351515389201484,ANTINEOPLASICO,11643096000122,MYLAN LABORATORIOS LTDA,OXALIPLATINA
1991,COLLECTRO,SIMILAR,188300071,2029-01-07,25351864266201861,CITOSTATICOS ALQUILANTES,11643096000122,MYLAN LABORATORIOS LTDA,OXALIPLATINA
1993,COLPADAK,SIMILAR,105710019,2029-01-03,2599202602276,ANTIMICOTICO,18324343000177,BELFAR LTDA,NITRATO DE MICONAZOL
1994,COLPATRIN,SIMILAR,103700007,2026-01-10,2599200640572,PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,METRONIDAZOL +  NISTATINA
1995,COLPIST MT,SIMILAR,158190017,2025-01-04,25351066390201792,PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA,07670111000154,ARESE PHARMA LTDA,BENZOILMETRONIDAZOL +  CLORETO DE BENZALCÔNIO +  NISTATINA
1996,COLPISTAR,SIMILAR,103900059,2027-01-07,2599101241480,OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA,33349473000158,FARMOQUÍMICA S/A,CLORETO DE BENZÂLCONIO +  LISOZIMA +  METRONIDAZOL +  NISTATINA
1997,COLPISTATIN,SIMILAR,105730008,2028-01-06,2599200375371,PRODUTOS GINECOLOGICOS TOPICOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,BENZOILMETRONIDAZOL +  CLORETO DE BENZALCÔNIO +  NISTATINA
1999,COLTRAX,NOVO,183260378,2026-01-10,25351411946201967,RELAXANTES MUSCULARES CENTRAIS SIMPLES,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,TIOCOLCHICOSÍDEO
2000,COLTRAX INJ,NOVO,183260384,2026-01-10,25351411961201913,RELAXANTES MUSCULARES CENTRAIS SIMPLES,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,TIOCOLCHICOSÍDEO
2001,COLTRIENO,SIMILAR,114620007,2027-01-01,25351349972201888,ESTROGENOS SIMPLES,17440261000125,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA,PROMESTRIENO
2002,COLUJET,SIMILAR,143810148,2025-01-04,25351801896200897,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,02814497000107,CIMED INDUSTRIA S.A,TRIANCINOLONA ACETONIDA
2003,COLÍRIO DE CINERÁRIA MARÍTIMA ALMEIDA PRADO,DINAMIZADO,102660165,2025-01-06,2599100534880,MEDICAMENTOS DINAMIZADOS DE COMPONENTE ÚNICO,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,CINERARIA MARITIMA D.C.
2004,COLÍRIO DE EUPHRASIA OFFICINALIS ALMEIDA PRADO,DINAMIZADO,102660047,2027-01-02,2500100874683,MEDICAMENTOS DINAMIZADOS DE COMPONENTE ÚNICO,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,EUPHRASIA OFFICINALIS L.
2005,COLÍRIO GEOLAB,SIMILAR,154230179,2026-01-11,25351555255200938,DESCONGESTIONATES OFTALMICOS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,CLORIDRATO DE NAFAZOLINA +  SULFATO DE ZINCO HEPTAIDRATADO
2006,COLÍRIO LEGRAND,SIMILAR,167730272,2029-01-12,25351656346201017,DESCONGESTIONATES OFTALMICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE NAFAZOLINA +  SULFATO DE ZINCO HEPTAIDRATADO
2007,COLÍRIO MOURA BRASIL,NOVO,183260307,2029-01-03,25351189660201990,DESCONGESTIONATES OFTALMICOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLORIDRATO DE NAFAZOLINA +  SULFATO DE ZINCO HEPTAIDRATADO
2009,COLÍRIO TEUTO,SIMILAR,103700113,2026-01-07,250000233019676,OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLORIDRATO DE NAFAZOLINA +  SULFATO DE ZINCO
2010,COMBIGAN,NOVO,101470188,2029-01-05,25351541037201484,ANTIGLAUCOMATOSOS,43426626000177,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,MALEATO DE TIMOLOL +  TARTARATO DE BRIMONIDINA
2012,COMBIRON FÓLICO,ESPECÍFICO,105730367,2027-01-01,25351314694200612,ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,CIANOCOBALAMINA +  CLORIDRATO DE PIRIDOXINA +  NICOTINAMIDA +  NITRATO DE TIAMINA +  PANTOTENATO DE CÁLCIO +  RIBOFLAVINA +  FERROCARBONILA +  ÁCIDO FÓLICO
2013,COMBODART,NOVO,101070287,2026-01-10,25351031667201031,OUTROS PRODUTOS COM ACAO NO TRATO URINARIO,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,CLORIDRATO DE TANSULOSINA +  DUTASTERIDA
2014,COMIRNATY,BIOLÓGICO,121100481,2024-01-02,25351023179202157,VACINAS,61072393000133,WYETH INDÚSTRIA FARMACÊUTICA LTDA,VACINA COVID-19
2017,COMPLEXO B,ESPECÍFICO,102351340,2030-01-03,25351080622201702,COMPLEXO VITAMÍNICO B (SOMENTE),57507378000365,EMS S/A,CLORIDRATO DE PIRIDOXINA +  NICOTINAMIDA +  NITRATO DE TIAMINA +  PANTOTENATO DE CALCIO +  RIBOFLAVINA
2018,COMPLEXO B 12,ESPECÍFICO,102350242,2029-01-11,2599100107480,POLIVITAMINICOS SEM MINERAIS,57507378000365,EMS S/A,CIANOCOBALAMINA 0 + 1% +  CLORIDRATO DE NICOTINAMIDA +  CLORIDRATO DE PIRIDOXINA +  NITRATO DE TIAMINA +  PANTOTENATO DE CÁLCIO +  RIBOFLAVINA
2019,COMPLEXO B 12 XPE,ESPECÍFICO,102351341,2030-01-03,25351380390201717,COMPLEXO VITAMÍNICO B (SOMENTE),57507378000365,EMS S/A,CIANOCOBALAMINA +  CLORIDRATO DE PIRIDOXINA +  CLORIDRATO DE TIAMINA +  NICOTINAMIDA +  PANTOTENATO DE CÁLCIO +  FOSFATO SÓDICO DE RIBOFLAVINA
2020,COMPLEXO B MEDQUÍMICA,ESPECÍFICO,109170072,2028-01-08,25351442684200749,POLIVITAMINICOS SEM MINERAIS,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,CLORIDRATO DE PIRIDOXINA +  CLORIDRATO DE TIAMINA +  DEXPANTENOL +  NICOTINAMIDA +  FOSFATO SÓDICO DE RIBOFLAVINA
2024,COMPLEXO HOMEOPÁTICO BORAX ALMEIDA PRADO 43,DINAMIZADO,102660066,2026-01-03,2599201740170,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,BORAX +  KALI CHLORICUM
2025,COMPLEXO HOMEOPÁTICO CALCAREA PHOSPHORICA ALMEIDA PRADO 24,DINAMIZADO,102660063,2026-01-02,2599201738570,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,CALCAREA PHOSPHORICA +  CHINA OFFICINALIS +  IPECACUANHA +  MATRICARIA CHAMOMILLA L.
2026,COMPLEXO HOMEOPÁTICO CANTHARIS ALMEIDA PRADO 16,DINAMIZADO,102660008,2029-01-09,2599201656567,MEDICAMENTOS DINAMIZADOS COMPOSTOS + OUTROS PRODUTOS COM ACAO NO TRATO URINARIO,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,CANTHARIS VESICATORIA +  THUYA OCCIDENTALIS
2027,COMPLEXO HOMEOPÁTICO CAUSTICUM ALMEIDA PRADO 09,DINAMIZADO,102660085,2026-01-03,2599201737270,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,CAUSTICUM HAHNEMANNI +  CONIUM MACULATUM +  HEPAR SULFURIS +  SPONGIA TOSTA
2028,COMPLEXO HOMEOPÁTICO CHELIDONIUM ALMEIDA PRADO 11,DINAMIZADO,102660135,2026-01-03,2599201737470,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,BERBERIS VULGARIS L. +  CARDUUS MARIANUS L. +  CHELIDONIUM MAJUS +  LYCOPODIUM CLAVATUM L.
2029,COMPLEXO HOMEOPÁTICO COCCULUS ALMEIDA PRADO 38,DINAMIZADO,102660076,2026-01-02,2599201739670,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,COCCULUS INDICUS +  KREOSOTUM +  NOZ MOSCADA +  PETROLEUM
2030,COMPLEXO HOMEOPÁTICO GELSEMIUM ALMEIDA PRADO 5,DINAMIZADO,102660065,2026-01-03,2599201736870,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ALLIUM SATIVUM L. +  EUPATORIUM PERFOLIATUM L. +  GELSEMIUM SEMPERVIRENS +  NUX VÔMICA
2031,COMPLEXO HOMEOPÁTICO HAMAMELIS ALMEIDA PRADO 21,DINAMIZADO,102660038,2026-01-03,2599201738270,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,CALCAREA FLUORICA +  CLEMATIS VITALBA +  HAMAMELIS VIRGINIANA L. +  PULSATILLA NIGRICANS
2032,COMPLEXO HOMEOPÁTICO HYDRASTIS ALMEIDA PRADO 3,DINAMIZADO,102660079,2026-01-03,2599201736670,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,HYDRASTIS CANADENSIS L. +  KALI BICHROMICUM +  MAGNESIA CARBONICA +  PULSATILLA NIGRICANS
2033,COMPLEXO HOMEOPÁTICO IGNATIA ALMEIDA PRADO 35,DINAMIZADO,102660160,2026-01-07,2599201739370,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ABIES NIGRA +  ASA FOETIDA +  IGNATIA AMARA +  PHOSPHORUS
2034,COMPLEXO HOMEOPÁTICO IPECA ALMEIDA PRADO 10,DINAMIZADO,102660035,2026-01-03,2599201737370,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ANTIMONIUM TARTARICUM +  BRYONIA ALBA L. +  CALCAREA IODATA +  IPECACUANHA
2036,COMPLEXO HOMEOPÁTICO LACHESIS ALMEIDA PRADO 28,DINAMIZADO,102660153,2026-01-02,2599201738870,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ACTAEA RACEMOSA +  LACHESIS MUTUS +  SANGUINARIA CANADENSIS L. +  SEPIA OFFICINALIS
2037,COMPLEXO HOMEOPÁTICO LOBELIA ALMEIDA PRADO 49,DINAMIZADO,102660069,2026-01-03,2599201740670,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ARSENICUM IODATUM +  BLATTA ORIENTALIS +  GRINDELIA +  LOBELIA INFLATA +  NATRUM SULPHURICUM
2038,COMPLEXO HOMEOPÁTICO NUX VOMICA ALMEIDA PRADO 14,DINAMIZADO,102660148,2026-01-03,2599201737770,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,CHINA OFFICINALIS +  GRAPHITES +  NUX VÔMICA +  SULPHUR
2039,COMPLEXO HOMEOPÁTICO PHYTOLACCA ALMEIDA PRADO 48,DINAMIZADO,102660064,2026-01-03,2599201740570,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,BARYTA CARBONICA +  PHYTOLACCA DECANDRA
2040,COMPLEXO HOMEOPÁTICO SABADILLA ALMEIDA PRADO 4,DINAMIZADO,102660081,2026-01-02,2599201736770,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ARSENICUM ALBUM +  NATRUM MURIATICUM +  SABADILLA
2041,COMPLEXO HOMEOPÁTICO THUYA ALMEIDA PRADO 18,DINAMIZADO,102660080,2026-01-03,2599201738070,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,ACIDUM NITRICUM +  CLEMATIS ERECTA +  PULSATILLA NIGRICANS +  THUYA OCCIDENTALIS
2043,COMPLEXO RHUS TOXICODENDRON ALMEIDA PRADO 32,DINAMIZADO,102660128,2026-01-02,2599201739270,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,BRYONIA ALBA L. +  RHUS TOXICODENDRON L. +  RUTA GRAVEOLENS L.
2046,CONACORT,SIMILAR,154230070,2026-01-08,25351029814200671,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,CETOCONAZOL +  DIPROPIONATO DE BETAMETASONA
2048,CONCERTA,NOVO,112363357,2027-01-08,253510071430210,PSICOANALETICOS,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA,CLORIDRATO DE METILFENIDATO
2049,CONCOR,NOVO,100890194,2029-01-03,2500100269987,BETABLOQUEADORES SIMPLES,33069212000184,MERCK S/A,HEMIFUMARATO DE BISOPROLOL
2050,CONCOR ANLO,NOVO,100890413,2030-01-11,25351362947201890,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,33069212000184,MERCK S/A,BESILATO DE ANLODIPINO +  HEMIFUMARATO DE BISOPROLOL
2051,CONCOR HCT,NOVO,100890372,2026-01-10,2.53518E+16,DIURETICOS ASSOCIADOS A BETABLOQUEADORES,33069212000184,MERCK S/A,BISOPROLOL +  HIDROCLOROTIAZIDA
2052,CONCÁRDIO,SIMILAR,102351306,2029-01-08,25351350929201946,BETABLOQUEADORES SIMPLES,57507378000365,EMS S/A,HEMIFUMARATO DE BISOPROLOL
2053,CONDROFLEX,NOVO,122140069,2028-01-04,253510163100160,OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO,55980684000127,ZODIAC PRODUTOS FARMACÊUTICOS S/A,CONDROITINA SULFATO DE SÓDIO +  SULFATO DE GLICOSAMINA CLORETO DE SÓDIO
2054,CONDUVAZ,ESPECÍFICO,177940034,2028-01-08,25351524029201780,ANTIVARICOSOS DE ACAO SISTEMICA,09545589000188,MABRA FARMACEUTICA LTDA,DIOSMINA +  HESPERIDINA
2056,CONIDRIN 3%,ESPECÍFICO,104971383,2025-01-07,25351200193201193,DESCONGESTIONANTES NASAIS TOPICOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORETO DE SÓDIO
2061,CONTRACEP,SIMILAR,105830220,2028-01-07,250000066459809,PROGESTAGENOS SIMPLES,45992062000165,GERMED FARMACEUTICA LTDA,ACETATO DE MEDROXIPROGESTERONA
2064,COPAXONE,NOVO,155730001,2026-01-10,25351194921200679,IMUNOMODULADOR,05333542000108,TEVA FARMACÊUTICA LTDA.,ACETATO DE GLATIRÂMER
2065,COQUES,SIMILAR,100431223,2027-01-08,25351931708201621,ANTINFLAMATORIOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CELECOXIBE
2066,COR-SELECT,SIMILAR,109740245,2026-01-04,25351375580201721,ANTI-HIPERTENSIVOS SIMPLES,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,BESILATO DE LEVANLODIPINO
2068,CORATEZ,SIMILAR,135690675,2026-01-08,25351339137201373,ANTILIPEMICOS,00923140000131,EMS SIGMA PHARMA LTDA,EZETIMIBA
2069,CORDAREX,SIMILAR,105730584,2029-01-04,25351685032201850,ANTI-HIPERTENSIVOS SIMPLES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,BESILATO DE ANLODIPINO
2071,CORDIL,SIMILAR,103700254,2028-01-07,250000284349657,ANTIANGINOSOS E VASODILATADORES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLORIDRATO DE DILTIAZEM
2073,COREG,NOVO,101000643,2025-01-10,25351073640200411,ANTI-HIPERTENSIVOS,33009945000123,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,CARVEDILOL
2074,CORISTINA D,NOVO,178170797,2029-01-10,25351268780201542,PRODUTO P.TERAPIA SINTOMATICA DA GRIPE,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,CAFEÍNA +  CLORIDRATO DE FENILEFRINA +  MALEATO DE DEXCLORFENIRAMINA +  ÁCIDO ACETIL SALICILICO
