id_loja,cod,varejista,nlj,tipo,cep,lat_long
12523,4339815466828376794,RETAILER 1,STORE 04753,STORE TYPE 24,38024,"36.04,-89.38"
12524,4339825904432303501,RETAILER 1,STORE 05168,STORE TYPE 24,58045,"47.39,-97.02"
12525,4339837633312668469,RETAILER 6,STORE 08935,STORE TYPE 23,61364,"41.13,-88.84"
12526,4339867113196087093,RETAILER 4,STORE 16987,STORE TYPE 14,91706,"34.10,-117.97"
12527,4339965483367440573,RETAILER 1,STORE 02875,STORE TYPE 24,39601,"31.56,-90.47"
12528,4340950510501681456,RETAILER 6,STORE 08472,STORE TYPE 23,34787,"28.48,-81.62"
12529,4341496078566265955,RETAILER 6,STORE 26311,STORE TYPE 23,49829,"45.77,-87.13"
12530,4342875161000781914,RETAILER 1,STORE 31348,STORE TYPE 24,30549,"34.11,-83.58"
12531,4343019644152153998,RETAILER 6,STORE 25132,STORE TYPE 23,98944,"46.50,-119.63"
12532,4343100661560439516,RETAILER 1,STORE 00427,STORE TYPE 15,29406,"32.94,-80.04"
12533,4343204671521552523,RETAILER 4,STORE 27361,STORE TYPE 14,10302,"40.63,-74.14"
12534,4343845614309011670,RETAILER 6,STORE 24401,STORE TYPE 03,85711,"32.22,-110.88"
12535,4343985447883037303,RETAILER 1,STORE 12226,STORE TYPE 24,28461,"33.97,-78.06"
12536,4344091471655134471,RETAILER 6,STORE 31230,STORE TYPE 23,74361,"36.30,-95.31"
12537,4344123151080194512,RETAILER 1,STORE 25725,STORE TYPE 24,86322,"34.50,-111.80"
12538,4345368532859349130,RETAILER 6,STORE 11352,STORE TYPE 03,32720,"29.00,-81.37"
12539,4345462200956914434,RETAILER 6,STORE 29301,STORE TYPE 23,29169,"34.00,-81.10"
12540,4345535124529989083,RETAILER 1,STORE 02942,STORE TYPE 24,76082,"32.97,-97.73"
12541,4346276163323112975,RETAILER 1,STORE 20269,STORE TYPE 18,19114,"40.07,-75.00"
12542,4346542408304666686,RETAILER 7,STORE 24378,STORE TYPE 20,76308,"33.85,-98.54"
12543,4346959835728466356,RETAILER 7,STORE 23495,STORE TYPE 20,37660,"36.53,-82.57"
12544,4348294811282196024,RETAILER 1,STORE 19553,STORE TYPE 18,19703,"39.80,-75.45"
12545,4349385001811650960,RETAILER 6,STORE 22939,STORE TYPE 16,01923,"42.57,-70.95"
12546,4349649596983842794,RETAILER 7,STORE 05733,STORE TYPE 20,75211,"32.74,-96.91"
12547,4351152985978739291,RETAILER 1,STORE 09901,STORE TYPE 24,78537,"26.16,-98.06"
12548,4351511594090702333,RETAILER 4,STORE 28986,STORE TYPE 14,58701,"48.14,-101.33"
12549,4351573883323478247,RETAILER 1,STORE 08727,STORE TYPE 24,97351,"44.82,-123.13"
12550,4351751546806248173,RETAILER 1,STORE 13771,STORE TYPE 24,28124,"35.40,-80.41"
12551,4351751546806248173,RETAILER 1,STORE 13771,STORE TYPE 18,28124,"35.40,-80.41"
12552,4352239952243771400,RETAILER 1,STORE 00267,STORE TYPE 18,37312,"35.23,-84.88"
12553,4352488355436301548,RETAILER 4,STORE 08374,STORE TYPE 14,85027,"33.68,-112.09"
12554,4352681576757470110,RETAILER 1,STORE 22153,STORE TYPE 18,45140,"39.26,-84.24"
12555,4353038021027864837,RETAILER 4,STORE 03373,STORE TYPE 14,38138,"35.08,-89.80"
12556,4353898834298177619,RETAILER 1,STORE 26509,STORE TYPE 18,19904,"39.17,-75.59"
12557,4354326173429909180,RETAILER 1,STORE 15013,STORE TYPE 24,85139,"32.98,-112.15"
12558,4354534584971057872,RETAILER 7,STORE 07139,STORE TYPE 20,63139,"38.61,-90.29"
12559,4354876593773946923,RETAILER 1,STORE 01523,STORE TYPE 24,37862,"35.78,-83.61"
12560,4355076026556950414,RETAILER 1,STORE 13913,STORE TYPE 18,45338,"39.85,-84.54"
12561,4355620181211054295,RETAILER 1,STORE 05116,STORE TYPE 24,31014,"32.42,-83.35"
12562,4355924165935010669,RETAILER 6,STORE 26828,STORE TYPE 23,82801,"44.84,-106.84"
12563,4356065046128169983,RETAILER 1,STORE 08986,STORE TYPE 18,76542,"31.01,-97.74"
12564,4356338497696216286,RETAILER 1,STORE 27689,STORE TYPE 18,19701,"39.58,-75.70"
12565,4356800330727362211,RETAILER 7,STORE 17465,STORE TYPE 20,08691,"40.21,-74.59"
12566,4357099479979440898,RETAILER 1,STORE 31258,STORE TYPE 24,76073,"33.10,-97.72"
12567,4357137295898586254,RETAILER 1,STORE 22833,STORE TYPE 24,15853,"41.39,-78.79"
12568,4357587454807568941,RETAILER 1,STORE 25735,STORE TYPE 24,78059,"29.20,-98.84"
12569,4357598558014286441,RETAILER 6,STORE 08905,STORE TYPE 23,89410,"38.87,-119.60"
12570,4357686569951869774,RETAILER 4,STORE 23872,STORE TYPE 14,06451,"41.54,-72.82"
12571,4358081272905048124,RETAILER 1,STORE 11726,STORE TYPE 24,39401,"31.23,-89.27"
12572,4358650788971331438,RETAILER 1,STORE 26811,STORE TYPE 24,55046,"44.44,-93.42"
12573,4359295306029434691,RETAILER 6,STORE 10452,STORE TYPE 23,53901,"43.56,-89.48"
12574,4359604243470627612,RETAILER 6,STORE 27418,STORE TYPE 23,27317,"35.84,-79.80"
12575,4360011344446545035,RETAILER 1,STORE 20023,STORE TYPE 24,78620,"30.23,-98.14"
12576,4360321074730658725,RETAILER 1,STORE 33159,STORE TYPE 24,31705,"31.52,-84.04"
12577,4360536115832214607,RETAILER 6,STORE 32453,STORE TYPE 23,55113,"45.01,-93.15"
12578,4360649528334120578,RETAILER 1,STORE 30108,STORE TYPE 24,30233,"33.29,-83.97"
12579,4360715714174433678,RETAILER 6,STORE 15600,STORE TYPE 23,13031,"43.05,-76.31"
12580,4362422513531513429,RETAILER 6,STORE 14146,STORE TYPE 23,76021,"32.85,-97.13"
12581,4362709226586985328,RETAILER 1,STORE 11608,STORE TYPE 18,12839,"43.35,-73.55"
12582,4362919585439165104,RETAILER 1,STORE 25905,STORE TYPE 24,15944,"40.36,-79.08"
12583,4363407500980971845,RETAILER 1,STORE 14016,STORE TYPE 24,31791,"31.53,-83.89"
12584,4363663150714476494,RETAILER 4,STORE 17758,STORE TYPE 14,92064,"32.98,-117.02"
12585,4363971912848626465,RETAILER 7,STORE 06400,STORE TYPE 20,43082,"40.15,-82.88"
12586,4363973102008822368,RETAILER 6,STORE 14885,STORE TYPE 23,70461,"30.23,-89.72"
12587,4364511533379707030,RETAILER 1,STORE 10114,STORE TYPE 24,76691,"31.77,-97.10"
12588,4364616388093285585,RETAILER 1,STORE 21246,STORE TYPE 24,93648,"36.62,-119.52"
12589,4364939919757316189,RETAILER 1,STORE 33182,STORE TYPE 24,42166,"36.88,-85.71"
12590,4365393740547785651,RETAILER 1,STORE 20991,STORE TYPE 24,78076,"26.93,-99.16"
12591,4365695011539824124,RETAILER 6,STORE 07416,STORE TYPE 23,85301,"33.54,-112.18"
12592,4365903662671847581,RETAILER 6,STORE 14150,STORE TYPE 23,96097,"41.76,-122.66"
12593,4365964439155879384,RETAILER 1,STORE 19732,STORE TYPE 24,65583,"37.83,-92.26"
12594,4366206532465318832,RETAILER 7,STORE 10214,STORE TYPE 20,62650,"39.73,-90.22"
12595,4366299577344792611,RETAILER 6,STORE 30495,STORE TYPE 23,80909,"38.85,-104.78"
12596,4366516003286150437,RETAILER 7,STORE 02066,STORE TYPE 20,92071,"32.85,-116.99"
12597,4367618211826723824,RETAILER 6,STORE 28855,STORE TYPE 23,92115,"32.76,-117.07"
12598,4368131159895794835,RETAILER 1,STORE 13278,STORE TYPE 24,38572,"35.85,-85.13"
12599,4368664941547709928,RETAILER 6,STORE 21495,STORE TYPE 16,98665,"45.68,-122.66"
12600,4368777370498270180,RETAILER 6,STORE 29457,STORE TYPE 03,31707,"31.59,-84.21"
12601,4368966348260592737,RETAILER 1,STORE 29233,STORE TYPE 18,48320,"42.61,-83.34"
12602,4369092087670110939,RETAILER 1,STORE 33466,STORE TYPE 15,27209,"35.34,-79.75"
12603,4369902753473219663,RETAILER 4,STORE 29808,STORE TYPE 14,60527,"41.74,-87.93"
12604,4370160005047096547,RETAILER 6,STORE 31081,STORE TYPE 23,92392,"34.48,-117.41"
12605,4370278581715639105,RETAILER 1,STORE 24041,STORE TYPE 24,56241,"44.80,-95.57"
12606,4370385752481115449,RETAILER 1,STORE 21537,STORE TYPE 24,68862,"41.60,-98.94"
12607,4370407128733120460,RETAILER 1,STORE 21981,STORE TYPE 24,33844,"28.09,-81.59"
12608,4370552135073314210,RETAILER 6,STORE 14796,STORE TYPE 23,70058,"29.87,-90.06"
12609,4370730044891650029,RETAILER 6,STORE 30804,STORE TYPE 23,12302,"42.88,-73.98"
12610,4371010502066097751,RETAILER 1,STORE 00453,STORE TYPE 15,45885,"40.57,-84.39"
12611,4371563616691471374,RETAILER 1,STORE 33715,STORE TYPE 18,69334,"41.82,-103.29"
12612,4372216452448499268,RETAILER 6,STORE 13956,STORE TYPE 23,64158,"39.23,-94.48"
12613,4372468310011963617,RETAILER 1,STORE 11517,STORE TYPE 24,79107,"35.23,-101.80"
12614,4372650515962646286,RETAILER 1,STORE 27617,STORE TYPE 24,54547,"46.21,-90.11"
12615,4372900502359515071,RETAILER 1,STORE 14475,STORE TYPE 24,38128,"35.22,-89.93"
12616,4373215362540916388,RETAILER 6,STORE 03830,STORE TYPE 23,46168,"39.69,-86.39"
12617,4373281682734134512,RETAILER 6,STORE 31527,STORE TYPE 23,27332,"35.38,-79.14"
12618,4373318189926760069,RETAILER 7,STORE 05446,STORE TYPE 20,55744,"47.24,-93.51"
12619,4373545915418504601,RETAILER 1,STORE 22524,STORE TYPE 24,42051,"36.85,-88.65"
12620,4374545449245612214,RETAILER 1,STORE 03236,STORE TYPE 24,48911,"42.67,-84.57"
12621,4374581487256840535,RETAILER 1,STORE 25319,STORE TYPE 24,70452,"30.42,-89.80"
12622,4374699619851531051,RETAILER 4,STORE 12659,STORE TYPE 14,47905,"40.42,-86.77"
12623,4375405045993682858,RETAILER 1,STORE 06557,STORE TYPE 24,78840,"29.73,-100.88"
12624,4375452375418110199,RETAILER 1,STORE 06723,STORE TYPE 24,93291,"36.39,-119.37"
12625,4375802653220724755,RETAILER 1,STORE 32406,STORE TYPE 24,37919,"35.91,-84.00"
12626,4375823217726891533,RETAILER 1,STORE 28625,STORE TYPE 24,93272,"36.05,-119.34"
12627,4375944870714814193,RETAILER 1,STORE 12788,STORE TYPE 18,70072,"29.84,-90.11"
12628,4376612312125962717,RETAILER 1,STORE 26175,STORE TYPE 24,31404,"32.05,-81.05"
12629,4376674401280141923,RETAILER 1,STORE 22143,STORE TYPE 24,25260,"39.00,-82.03"
12630,4376834579955335573,RETAILER 1,STORE 26443,STORE TYPE 18,48328,"42.65,-83.36"
12631,4377150872471610613,RETAILER 4,STORE 10621,STORE TYPE 14,17201,"39.96,-77.66"
12632,4377265458494731945,RETAILER 7,STORE 13343,STORE TYPE 20,30125,"34.00,-85.28"
12633,4377621226692267600,RETAILER 1,STORE 09428,STORE TYPE 24,42081,"37.23,-88.42"
12634,4377657806787395101,RETAILER 6,STORE 11996,STORE TYPE 23,33880,"27.98,-81.78"
12635,4378254113338496813,RETAILER 1,STORE 00069,STORE TYPE 24,32310,"30.39,-84.51"
12636,4378354162571596489,RETAILER 1,STORE 11123,STORE TYPE 24,17020,"40.41,-77.04"
12637,4378766700970559692,RETAILER 1,STORE 17514,STORE TYPE 24,12192,"42.41,-73.83"
12638,4378986492951848042,RETAILER 1,STORE 15701,STORE TYPE 18,72433,"36.03,-91.05"
12639,4379418497087424190,RETAILER 1,STORE 10539,STORE TYPE 24,30473,"32.02,-82.47"
12640,4379719114462997386,RETAILER 6,STORE 31485,STORE TYPE 23,77581,"29.56,-95.28"
12641,4380131911115394016,RETAILER 1,STORE 29257,STORE TYPE 18,46580,"41.21,-85.87"
12642,4380199475753674658,RETAILER 1,STORE 09066,STORE TYPE 24,28732,"35.45,-82.45"
12643,4380242674371620897,RETAILER 6,STORE 08280,STORE TYPE 23,80231,"39.67,-104.89"
12644,4381042983774505940,RETAILER 1,STORE 14267,STORE TYPE 24,70094,"29.92,-90.21"
12645,4381232253279321159,RETAILER 6,STORE 17269,STORE TYPE 23,07036,"40.62,-74.24"
12646,4381487625804960108,RETAILER 4,STORE 11038,STORE TYPE 14,08053,"39.86,-74.90"
12647,4382258061277954419,RETAILER 7,STORE 14134,STORE TYPE 20,28792,"35.38,-82.37"
12648,4382318482328666741,RETAILER 7,STORE 08758,STORE TYPE 20,44056,"41.31,-81.50"
12649,4382579832694357872,RETAILER 1,STORE 32876,STORE TYPE 24,71638,"33.52,-91.48"
12650,4382608464794947529,RETAILER 6,STORE 21107,STORE TYPE 23,47265,"39.01,-85.63"
12651,4383162121775234718,RETAILER 1,STORE 33556,STORE TYPE 24,93636,"36.98,-119.87"
12652,4383543635312765900,RETAILER 1,STORE 21578,STORE TYPE 18,30814,"33.44,-82.31"
12653,4383543635312765900,RETAILER 1,STORE 21578,STORE TYPE 24,30814,"33.44,-82.31"
12654,4383742799307324625,RETAILER 1,STORE 23010,STORE TYPE 18,33760,"27.91,-82.71"
12655,4384309746092490092,RETAILER 6,STORE 00689,STORE TYPE 23,78374,"27.89,-97.38"
12656,4385557965907422198,RETAILER 1,STORE 21149,STORE TYPE 24,32310,"30.39,-84.51"
12657,4385782689398461961,RETAILER 6,STORE 15741,STORE TYPE 03,71291,"32.57,-92.17"
12658,4385935884848303675,RETAILER 1,STORE 23483,STORE TYPE 24,37174,"35.72,-86.90"
12659,4386361851078382019,RETAILER 1,STORE 27559,STORE TYPE 24,23881,"37.18,-76.98"
12660,4386614401735528826,RETAILER 1,STORE 06582,STORE TYPE 18,40962,"37.15,-83.75"
12661,4386803941769977341,RETAILER 6,STORE 24054,STORE TYPE 23,91706,"34.10,-117.97"
12662,4387396274614803449,RETAILER 7,STORE 06212,STORE TYPE 20,98512,"46.98,-123.06"
12663,4387655282192373697,RETAILER 1,STORE 17919,STORE TYPE 24,77836,"30.54,-96.68"
12664,4388728231245565812,RETAILER 7,STORE 12661,STORE TYPE 20,20877,"39.14,-77.19"
12665,4388757528837696804,RETAILER 6,STORE 12003,STORE TYPE 23,76262,"33.01,-97.23"
12666,4389324869254421096,RETAILER 1,STORE 12478,STORE TYPE 24,39459,"31.49,-89.30"
12667,4389819195550609799,RETAILER 1,STORE 03132,STORE TYPE 24,31069,"32.44,-83.75"
12668,4389824786435269068,RETAILER 1,STORE 02603,STORE TYPE 18,65708,"36.90,-93.91"
12669,4390401454909076461,RETAILER 4,STORE 32892,STORE TYPE 14,75104,"32.58,-96.97"
12670,4390794169488842243,RETAILER 6,STORE 29201,STORE TYPE 23,66605,"39.01,-95.63"
12671,4390925417612344442,RETAILER 1,STORE 07586,STORE TYPE 24,75126,"32.74,-96.45"
12672,4391444290750818917,RETAILER 4,STORE 28124,STORE TYPE 14,56304,"45.53,-94.06"
12673,4391667303597313558,RETAILER 1,STORE 05648,STORE TYPE 24,45106,"38.95,-84.06"
12674,4392637587360869042,RETAILER 7,STORE 10936,STORE TYPE 20,08807,"40.59,-74.62"
12675,4392704641411549467,RETAILER 1,STORE 24831,STORE TYPE 24,43222,"39.96,-83.04"
12676,4393018615318553919,RETAILER 1,STORE 10602,STORE TYPE 18,38115,"35.05,-89.86"
12677,4393196551139772480,RETAILER 1,STORE 26136,STORE TYPE 18,18704,"41.26,-75.91"
12678,4394155705320757066,RETAILER 6,STORE 13549,STORE TYPE 23,66210,"38.92,-94.70"
12679,4394638253236675838,RETAILER 1,STORE 08161,STORE TYPE 24,62075,"39.30,-89.30"
12680,4395606328017502529,RETAILER 1,STORE 07715,STORE TYPE 18,79907,"31.71,-106.33"
12681,4396303982243872654,RETAILER 7,STORE 11673,STORE TYPE 20,92029,"33.08,-117.13"
12682,4396432998127619501,RETAILER 1,STORE 18751,STORE TYPE 24,33610,"28.00,-82.38"
12683,4396573176067429176,RETAILER 7,STORE 22813,STORE TYPE 20,92557,"33.97,-117.26"
12684,4397181285779467066,RETAILER 1,STORE 18361,STORE TYPE 24,32773,"28.75,-81.25"
12685,4397594707806412037,RETAILER 1,STORE 16368,STORE TYPE 24,35810,"34.80,-86.60"
12686,4397779229598064002,RETAILER 6,STORE 08651,STORE TYPE 23,74429,"35.96,-95.63"
12687,4398143120889644281,RETAILER 1,STORE 01936,STORE TYPE 18,61832,"40.14,-87.64"
12688,4398187420676523112,RETAILER 4,STORE 27043,STORE TYPE 14,06704,"41.59,-73.04"
12689,4399486307913300987,RETAILER 1,STORE 19433,STORE TYPE 24,45601,"39.31,-82.96"
12690,4400601720012475402,RETAILER 1,STORE 22894,STORE TYPE 24,29349,"35.07,-82.07"
12691,4400879709134180216,RETAILER 1,STORE 02167,STORE TYPE 24,73848,"36.66,-100.01"
12692,4401327826016680659,RETAILER 1,STORE 17657,STORE TYPE 18,15909,"40.41,-78.87"
12693,4401836276170693599,RETAILER 6,STORE 32765,STORE TYPE 23,67226,"37.77,-97.21"
12694,4402025923662312280,RETAILER 6,STORE 13336,STORE TYPE 23,64601,"39.81,-93.58"
12695,4402410388326847477,RETAILER 6,STORE 06931,STORE TYPE 23,16201,"40.81,-79.47"
12696,4403288312973964702,RETAILER 1,STORE 21514,STORE TYPE 24,16928,"41.95,-77.43"
12697,4403472720078913161,RETAILER 6,STORE 06370,STORE TYPE 23,12866,"43.07,-73.74"
12698,4403515124119494359,RETAILER 1,STORE 05866,STORE TYPE 24,31326,"32.30,-81.23"
12699,4403578262117222063,RETAILER 6,STORE 26283,STORE TYPE 23,57401,"45.48,-98.53"
12700,4403983932650146776,RETAILER 1,STORE 33926,STORE TYPE 24,35661,"34.77,-87.56"
12701,4404037370676481507,RETAILER 6,STORE 04814,STORE TYPE 23,44663,"40.46,-81.45"
12702,4404066142353588943,RETAILER 7,STORE 25739,STORE TYPE 20,81620,"39.60,-106.51"
12703,4404494840379608664,RETAILER 7,STORE 09004,STORE TYPE 20,95212,"38.05,-121.23"
12704,4404807083161752043,RETAILER 1,STORE 25416,STORE TYPE 18,26431,"39.40,-80.30"
12705,4405040953008243249,RETAILER 1,STORE 26429,STORE TYPE 24,29360,"34.50,-82.05"
12706,4405189592465065838,RETAILER 1,STORE 04767,STORE TYPE 24,37912,"36.01,-83.98"
12707,4405240014099597577,RETAILER 1,STORE 11868,STORE TYPE 18,16505,"42.13,-80.14"
12708,4405500411504204560,RETAILER 7,STORE 27480,STORE TYPE 20,35125,"33.63,-86.29"
12709,4405579297349159720,RETAILER 6,STORE 17172,STORE TYPE 23,28097,"35.30,-80.39"
12710,4405644530675285905,RETAILER 1,STORE 05355,STORE TYPE 24,29536,"34.42,-79.37"
12711,4406175037195248137,RETAILER 1,STORE 33285,STORE TYPE 24,29827,"32.96,-81.25"
12712,4406554264977920711,RETAILER 1,STORE 04763,STORE TYPE 15,44485,"41.24,-80.85"
12713,4406813573766916832,RETAILER 1,STORE 32218,STORE TYPE 18,71486,"31.65,-93.62"
12714,4407075770989286424,RETAILER 4,STORE 20031,STORE TYPE 14,55124,"44.75,-93.20"
12715,4407281097150300619,RETAILER 1,STORE 03705,STORE TYPE 18,39168,"31.83,-89.41"
12716,4407757305851206282,RETAILER 1,STORE 09376,STORE TYPE 24,28529,"35.07,-76.85"
12717,4408373055305674353,RETAILER 1,STORE 11367,STORE TYPE 15,44103,"41.52,-81.64"
12718,4410081298857945555,RETAILER 4,STORE 08682,STORE TYPE 14,83406,"43.44,-111.81"
12719,4410803041721756222,RETAILER 1,STORE 01572,STORE TYPE 18,60154,"41.85,-87.89"
12720,4410843785465415784,RETAILER 1,STORE 06279,STORE TYPE 24,47954,"39.90,-86.82"
12721,4411403485432758773,RETAILER 4,STORE 26524,STORE TYPE 14,48127,"42.34,-83.28"
12722,4411717767572995672,RETAILER 1,STORE 33103,STORE TYPE 24,71270,"32.49,-92.64"
12723,4411906915449633993,RETAILER 6,STORE 28028,STORE TYPE 23,20011,"38.95,-77.02"
12724,4412118754564630924,RETAILER 4,STORE 05683,STORE TYPE 14,14903,"42.13,-76.87"
12725,4413707855406772113,RETAILER 7,STORE 17046,STORE TYPE 20,10509,"41.41,-73.59"
12726,4413984164618118076,RETAILER 7,STORE 03200,STORE TYPE 20,92270,"33.77,-116.43"
12727,4414033018564959149,RETAILER 1,STORE 27447,STORE TYPE 15,92220,"33.95,-116.83"
12728,4415165187563690130,RETAILER 1,STORE 05660,STORE TYPE 24,39736,"33.43,-88.65"
12729,4415626712858151780,RETAILER 1,STORE 03853,STORE TYPE 18,45420,"39.72,-84.13"
12730,4415787058427974868,RETAILER 4,STORE 30596,STORE TYPE 14,28602,"35.67,-81.39"
12731,4416211959808663802,RETAILER 6,STORE 21645,STORE TYPE 23,28205,"35.22,-80.79"
12732,4416241469421688392,RETAILER 1,STORE 06554,STORE TYPE 24,61065,"42.40,-88.84"
12733,4416581897603462780,RETAILER 1,STORE 07044,STORE TYPE 18,44052,"41.46,-82.16"
12734,4416688621337856743,RETAILER 1,STORE 34491,STORE TYPE 24,73701,"36.43,-97.79"
12735,4416827301697210562,RETAILER 1,STORE 04189,STORE TYPE 15,29673,"34.72,-82.46"
12736,4416827301697210562,RETAILER 1,STORE 04189,STORE TYPE 24,29673,"34.72,-82.46"
12737,4417223941983805703,RETAILER 4,STORE 17553,STORE TYPE 14,91364,"34.15,-118.59"
12738,4417392145870641621,RETAILER 1,STORE 32404,STORE TYPE 24,32550,"30.38,-86.35"
12739,4417812205385036737,RETAILER 1,STORE 16351,STORE TYPE 24,27553,"36.49,-78.30"
12740,4418073490210106498,RETAILER 1,STORE 14263,STORE TYPE 24,74578,"34.91,-95.34"
12741,4418097763293665193,RETAILER 1,STORE 28701,STORE TYPE 24,62691,"39.96,-90.21"
12742,4418110680764513367,RETAILER 6,STORE 06318,STORE TYPE 23,18657,"41.52,-75.96"
12743,4418391305828953985,RETAILER 1,STORE 18437,STORE TYPE 24,33909,"26.69,-81.95"
12744,4419257559480994923,RETAILER 1,STORE 04641,STORE TYPE 18,43953,"40.35,-80.70"
12745,4419322891742177937,RETAILER 1,STORE 09374,STORE TYPE 18,16505,"42.13,-80.14"
12746,4419323604375408084,RETAILER 1,STORE 04774,STORE TYPE 18,19508,"40.27,-75.84"
12747,4419335843475206000,RETAILER 1,STORE 02450,STORE TYPE 24,69358,"42.07,-103.97"
12748,4419535884275082688,RETAILER 6,STORE 17432,STORE TYPE 23,22968,"38.24,-78.40"
12749,4419608464129385391,RETAILER 1,STORE 31265,STORE TYPE 24,36866,"32.57,-85.71"
12750,4420101545207876683,RETAILER 4,STORE 25088,STORE TYPE 14,77642,"29.96,-93.89"
12751,4420173033994726372,RETAILER 1,STORE 02349,STORE TYPE 24,44010,"41.77,-80.85"
12752,4420215918411541954,RETAILER 4,STORE 06898,STORE TYPE 14,91307,"34.20,-118.66"
12753,4420223340925521071,RETAILER 1,STORE 02002,STORE TYPE 24,29661,"35.02,-82.49"
12754,4420229815672492173,RETAILER 1,STORE 05172,STORE TYPE 24,74832,"35.83,-97.01"
12755,4421429689164293777,RETAILER 6,STORE 10549,STORE TYPE 23,80601,"39.96,-104.81"
12756,4421879355420785461,RETAILER 1,STORE 20374,STORE TYPE 24,33607,"27.96,-82.49"
12757,4422338055972846581,RETAILER 1,STORE 07519,STORE TYPE 24,45880,"41.07,-84.73"
12758,4422373816746599183,RETAILER 1,STORE 28662,STORE TYPE 24,75134,"32.62,-96.78"
12759,4422677355752126623,RETAILER 1,STORE 01420,STORE TYPE 24,43003,"40.41,-82.98"
12760,4423023222685563355,RETAILER 4,STORE 30997,STORE TYPE 14,38017,"35.07,-89.65"
12761,4423026184989468383,RETAILER 1,STORE 27074,STORE TYPE 24,46237,"39.67,-86.07"
12762,4423062412814336463,RETAILER 1,STORE 05371,STORE TYPE 24,76233,"33.54,-96.91"
12763,4423151661914752352,RETAILER 1,STORE 23960,STORE TYPE 24,66605,"39.01,-95.63"
12764,4423296156658667327,RETAILER 1,STORE 33430,STORE TYPE 24,70577,"30.55,-91.94"
12765,4423322161555982085,RETAILER 1,STORE 32479,STORE TYPE 24,45764,"39.44,-82.23"
12766,4423831857750449003,RETAILER 4,STORE 07124,STORE TYPE 14,12144,"42.63,-73.72"
12767,4423855755501819928,RETAILER 1,STORE 26233,STORE TYPE 24,76638,"31.55,-97.44"
12768,4423928556253861755,RETAILER 6,STORE 04940,STORE TYPE 03,32514,"30.53,-87.22"
12769,4423979117954066819,RETAILER 1,STORE 13617,STORE TYPE 24,15044,"40.64,-79.95"
12770,4425133813212615625,RETAILER 1,STORE 14314,STORE TYPE 24,14006,"42.63,-79.02"
12771,4425340350274054133,RETAILER 1,STORE 15770,STORE TYPE 24,25177,"38.37,-81.85"
12772,4425573431440598049,RETAILER 1,STORE 13924,STORE TYPE 24,29576,"33.56,-79.06"
12773,4425895656696990163,RETAILER 6,STORE 21829,STORE TYPE 23,32162,"28.91,-81.99"
12774,4426586118873882840,RETAILER 6,STORE 20920,STORE TYPE 23,72022,"34.61,-92.49"
12775,4426828237783929099,RETAILER 1,STORE 28121,STORE TYPE 24,46160,"39.35,-86.27"
12776,4427311036143120718,RETAILER 6,STORE 24961,STORE TYPE 23,17408,"39.93,-76.80"
12777,4427651522940013447,RETAILER 1,STORE 04552,STORE TYPE 24,81526,"39.10,-108.33"
12778,4428081129675337700,RETAILER 1,STORE 00396,STORE TYPE 24,31780,"32.03,-84.39"
